Fecha,Departamento,Municipio,Evento,Fallecidos,Heridos,Familias,Viviendas Destruidas,Hectareas,Recursos Ejecutados,Valor Kit De Alimento,Valor Materiales De Construccion,Año,Mes
2020-02-06,CASANARE,AGUAZUL,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3.0,0.0,0.0,0.0,2020,2
2020-02-06,NORTE DE SANTANDER,CHITAGA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,80.0,0.0,0.0,0.0,2020,2
2020-02-05,SANTANDER,MATANZA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,10.0,0.0,0.0,0.0,2020,2
2020-02-05,SANTANDER,RIONEGRO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,6.0,0.0,0.0,0.0,2020,2
2020-02-06,BOYACA,VENTAQUEMADA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0,2020,2
2020-02-06,CUNDINAMARCA,GACHETA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4.0,0.0,0.0,0.0,2020,2
2020-02-06,SANTANDER,JORDAN,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-05,ANTIOQUIA,MONTEBELLO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4.0,0.0,0.0,0.0,2020,2
2020-02-04,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,VENDAVAL,0,0,15,0,0.0,0.0,0.0,0.0,2020,2
2020-02-06,META,PUERTO RICO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,40.0,0.0,0.0,0.0,2020,2
2020-02-06,ANTIOQUIA,MEDELLIN,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,9.0,0.0,0.0,0.0,2020,2
2020-02-06,META,CUMARAL,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,20.0,0.0,0.0,0.0,2020,2
2020-02-06,META,CASTILLA LA NUEVA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,15.0,0.0,0.0,0.0,2020,2
2020-02-06,CESAR,VALLEDUPAR,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-05,SANTANDER,SIMACOTA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0,2020,2
2020-02-05,CALDAS,SALAMINA,ACCIDENTE TRANSPORTE TERRESTRE,0,3,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-06,BOYACA,CHITA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4.0,0.0,0.0,0.0,2020,2
2020-06-21,SUCRE,CAIMITO,TEMPORAL,0,0,2,0,0.0,0.0,0.0,0.0,2020,6
2020-02-06,NORTE DE SANTANDER,SILOS,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,10.0,0.0,0.0,0.0,2020,2
2020-02-06,META,VILLAVICENCIO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,7.0,0.0,0.0,0.0,2020,2
2020-02-05,ARAUCA,TAME,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-07,CUNDINAMARCA,CAQUEZA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,150.0,0.0,0.0,0.0,2020,2
2020-02-06,CUNDINAMARCA,GUAYABETAL,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,120.0,0.0,0.0,0.0,2020,2
2020-02-07,ANTIOQUIA,MEDELLIN,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-06,LA GUAJIRA,SAN JUAN DEL CESAR,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-07,BOYACA,GAMEZA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,50.0,0.0,0.0,0.0,2020,2
2020-02-06,META,GUAMAL,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-06,SANTANDER,SAN BENITO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5.0,0.0,0.0,0.0,2020,2
2020-02-06,SANTANDER,SAN MIGUEL,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0,2020,2
2020-02-06,SANTANDER,OCAMONTE,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2.0,0.0,0.0,0.0,2020,2
2020-02-06,SANTANDER,PALMAR,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2.0,0.0,0.0,0.0,2020,2
2020-02-07,CUNDINAMARCA,NILO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-07,CUNDINAMARCA,FOSCA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,100.0,0.0,0.0,0.0,2020,2
2020-02-06,TOLIMA,ANZOATEGUI,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2.0,0.0,0.0,0.0,2020,2
2020-02-06,CUNDINAMARCA,GACHETA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-06,CUNDINAMARCA,FOMEQUE,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-06,CUNDINAMARCA,ZIPAQUIRA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-06,CUNDINAMARCA,ZIPAQUIRA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-07,CAQUETA,VALPARAISO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,8.0,0.0,0.0,0.0,2020,2
2020-02-07,CAQUETA,EL PAUJIL,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,15.0,0.0,0.0,0.0,2020,2
2020-02-07,CUNDINAMARCA,CHOCONTA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,15.0,0.0,0.0,0.0,2020,2
2020-02-07,BOYACA,CUITIVA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0,2020,2
2020-02-06,BOYACA,LA UVITA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,20.0,0.0,0.0,0.0,2020,2
2020-02-06,BOYACA,MONGUA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2.0,0.0,0.0,0.0,2020,2
2020-02-06,BOYACA,SOTAQUIRA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0,2020,2
2020-02-06,BOYACA,TUTA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2.0,0.0,0.0,0.0,2020,2
2020-02-08,ANTIOQUIA,SOPETRAN,INCENDIO ESTRUCTURAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-07,SANTANDER,OIBA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5.0,0.0,0.0,0.0,2020,2
2020-02-07,SANTANDER,JORDAN,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2.0,0.0,0.0,0.0,2020,2
2020-02-07,SANTANDER,PUERTO WILCHES,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0,2020,2
2020-02-07,SANTANDER,PIEDECUESTA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2.0,0.0,0.0,0.0,2020,2
2020-02-07,TOLIMA,PIEDRAS,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,30.0,0.0,0.0,0.0,2020,2
2020-02-07,TOLIMA,RONCESVALLES,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0,2020,2
2020-02-06,TOLIMA,ATACO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,20.0,0.0,0.0,0.0,2020,2
2020-02-08,CUNDINAMARCA,SOACHA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-08,CUNDINAMARCA,TENJO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2.0,0.0,0.0,0.0,2020,2
2020-02-06,CUNDINAMARCA,VILLAPINZON,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,15.0,0.0,0.0,0.0,2020,2
2020-02-07,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,15.0,0.0,0.0,0.0,2020,2
2020-02-08,CASANARE,YOPAL,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-08,RISARALDA,PEREIRA,VENDAVAL,0,0,133,1,0.0,0.0,0.0,0.0,2020,2
2020-02-06,HUILA,GARZON,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3.0,0.0,0.0,0.0,2020,2
2020-02-06,HUILA,SAN AGUSTIN,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3.0,0.0,0.0,0.0,2020,2
2020-02-05,HUILA,SUAZA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,20.0,0.0,0.0,0.0,2020,2
2020-02-05,HUILA,AIPE,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,12.0,0.0,0.0,0.0,2020,2
2020-02-05,HUILA,ACEVEDO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0,2020,2
2020-02-05,HUILA,PAICOL,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,12.0,0.0,0.0,0.0,2020,2
2020-02-05,TOLIMA,CARMEN DE APICALA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,200.0,0.0,0.0,0.0,2020,2
2020-02-05,HUILA,PITALITO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5.0,0.0,0.0,0.0,2020,2
2020-02-05,HUILA,RIVERA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5.0,0.0,0.0,0.0,2020,2
2020-02-05,HUILA,ALGECIRAS,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,25.0,0.0,0.0,0.0,2020,2
2020-02-07,NORTE DE SANTANDER,BUCARASICA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-01-27,SANTANDER,BARICHARA,SEQUIA,0,0,0,0,0.0,218034306.58,0.0,45600000.0,2020,1
2020-02-08,META,CUMARAL,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,34.0,0.0,0.0,0.0,2020,2
2020-02-09,CAUCA,EL TAMBO,ACCIDENTE TRANSPORTE TERRESTRE,1,4,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-09,BOLIVAR,MAHATES,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,30.0,0.0,0.0,0.0,2020,2
2020-02-09,BOYACA,CHIQUINQUIRA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-09,CASANARE,NUNCHIA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3.0,0.0,0.0,0.0,2020,2
2020-02-09,PUTUMAYO,PUERTO LEGUIZAMO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,8.0,0.0,0.0,0.0,2020,2
2020-02-09,PUTUMAYO,PUERTO LEGUIZAMO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4.0,0.0,0.0,0.0,2020,2
2020-02-09,SANTANDER,EL PLAYON,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5.0,0.0,0.0,0.0,2020,2
2020-02-09,SANTANDER,HATO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,10.0,0.0,0.0,0.0,2020,2
2020-02-09,CESAR,EL PASO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-09,CUNDINAMARCA,SOACHA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2.0,0.0,0.0,0.0,2020,2
2020-02-09,CUNDINAMARCA,LA MESA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-09,CUNDINAMARCA,SOACHA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-09,CASANARE,AGUAZUL,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,30.0,0.0,0.0,0.0,2020,2
2020-02-09,SANTANDER,PARAMO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0,2020,2
2020-02-09,LA GUAJIRA,DIBULLA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-09,ANTIOQUIA,ITUANGO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,8.0,0.0,0.0,0.0,2020,2
2020-02-10,BOYACA,SABOYA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,6.0,0.0,0.0,0.0,2020,2
2020-02-09,BOYACA,SUTAMARCHAN,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3.0,0.0,0.0,0.0,2020,2
2020-02-10,MAGDALENA,CIENAGA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-10,MAGDALENA,CIENAGA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-09,MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-10,CUNDINAMARCA,GACHALA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-10,SANTANDER,CHIMA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-09,CASANARE,YOPAL,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,250.0,0.0,0.0,0.0,2020,2
2020-02-10,META,PUERTO RICO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,30.0,0.0,0.0,0.0,2020,2
2020-02-08,META,PUERTO GAITAN,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,80.0,0.0,0.0,0.0,2020,2
2020-02-10,META,GRANADA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0,2020,2
2020-02-09,BOYACA,TUTA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0,2020,2
2020-02-10,META,PUERTO RICO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-08,CASANARE,HATO COROZAL,INCENDIO DE COBERTURA VEGETAL,0,0,1,1,50.0,0.0,0.0,0.0,2020,2
2020-02-10,META,SAN JUAN DE ARAMA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,30.0,0.0,0.0,0.0,2020,2
2020-02-10,CUNDINAMARCA,SOACHA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2.0,0.0,0.0,0.0,2020,2
2020-02-08,CUNDINAMARCA,QUIPILE,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2.0,0.0,0.0,0.0,2020,2
2020-02-10,CESAR,SAN MARTIN,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-10,META,ACACIAS,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,15.0,0.0,0.0,0.0,2020,2
2020-02-10,META,PUERTO RICO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,85.0,0.0,0.0,0.0,2020,2
2020-02-10,META,CUMARAL,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,30.0,0.0,0.0,0.0,2020,2
2020-02-07,NARIÑO,LA CRUZ,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4.0,0.0,0.0,0.0,2020,2
2020-02-09,NARIÑO,LA CRUZ,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0,2020,2
2020-02-10,CUNDINAMARCA,EL COLEGIO,INCENDIO ESTRUCTURAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-09,ATLANTICO,SABANALARGA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0,2020,2
2020-02-10,TOLIMA,RONCESVALLES,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2.0,0.0,0.0,0.0,2020,2
2020-02-10,TOLIMA,PLANADAS,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2.0,0.0,0.0,0.0,2020,2
2020-02-10,TOLIMA,CASABIANCA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3.0,0.0,0.0,0.0,2020,2
2020-02-04,HUILA,GUADALUPE,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5.0,0.0,0.0,0.0,2020,2
2020-02-11,NORTE DE SANTANDER,EL ZULIA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,100.0,0.0,0.0,0.0,2020,2
2020-02-10,CASANARE,AGUAZUL,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,60.0,0.0,0.0,0.0,2020,2
2020-02-10,SANTANDER,BARBOSA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0,2020,2
2020-02-11,ANTIOQUIA,MEDELLIN,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-04,CHOCO,TADO,TEMPORAL,0,0,124,0,0.0,0.0,0.0,0.0,2020,2
2020-02-09,BOYACA,CHIQUINQUIRA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,60.0,0.0,0.0,0.0,2020,2
2020-02-10,SANTANDER,MOLAGAVITA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-11,ANTIOQUIA,GUARNE,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5.0,0.0,0.0,0.0,2020,2
2020-02-11,META,EL CASTILLO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,6.0,0.0,0.0,0.0,2020,2
2020-02-11,TOLIMA,VILLARRICA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3.0,0.0,0.0,0.0,2020,2
2020-02-09,BOYACA,BOAVITA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,8.0,0.0,0.0,0.0,2020,2
2020-02-10,BOYACA,PAZ DE RIO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2.0,0.0,0.0,0.0,2020,2
2020-02-11,BOYACA,SUTATENZA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5.0,0.0,0.0,0.0,2020,2
2020-02-11,BOYACA,SUTATENZA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5.0,0.0,0.0,0.0,2020,2
2020-02-11,BOYACA,GUAYATA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,8.0,0.0,0.0,0.0,2020,2
2020-02-11,BOYACA,TOCA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,30.0,0.0,0.0,0.0,2020,2
2020-02-11,BOYACA,GUAYATA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-11,BOYACA,GAMEZA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3.0,0.0,0.0,0.0,2020,2
2020-02-11,ANTIOQUIA,REMEDIOS,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4.0,0.0,0.0,0.0,2020,2
2020-02-11,META,SAN MARTIN,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,14.0,0.0,0.0,0.0,2020,2
2020-02-11,META,PUERTO LOPEZ,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,10.0,0.0,0.0,0.0,2020,2
2020-02-11,ANTIOQUIA,HELICONIA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-11,RISARALDA,LA CELIA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2.0,0.0,0.0,0.0,2020,2
2020-02-11,NARIÑO,EL CHARCO,INUNDACION,0,0,32,13,0.0,0.0,0.0,0.0,2020,2
2020-02-11,MAGDALENA,GUAMAL,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,15.0,0.0,0.0,0.0,2020,2
2020-02-11,CUNDINAMARCA,FUNZA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4.0,0.0,0.0,0.0,2020,2
2020-02-10,GUAINIA,INÍRIDA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,16.0,0.0,0.0,0.0,2020,2
2020-02-11,TOLIMA,PURIFICACION,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3.0,0.0,0.0,0.0,2020,2
2020-02-11,TOLIMA,GUAMO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-11,TOLIMA,IBAGUE,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5.0,0.0,0.0,0.0,2020,2
2020-02-11,TOLIMA,ESPINAL,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-11,CUNDINAMARCA,VIOTA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,150.0,0.0,0.0,0.0,2020,2
2020-02-11,ATLANTICO,JUAN DE ACOSTA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-11,ANTIOQUIA,CALDAS,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4.0,0.0,0.0,0.0,2020,2
2020-02-11,PUTUMAYO,PUERTO LEGUIZAMO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,10.0,0.0,0.0,0.0,2020,2
2020-02-11,BOYACA,MONIQUIRA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4.0,0.0,0.0,0.0,2020,2
2020-02-11,BOYACA,SOCOTA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2.0,0.0,0.0,0.0,2020,2
2020-02-12,CUNDINAMARCA,GUASCA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,12.0,0.0,0.0,0.0,2020,2
2020-02-11,CASANARE,SAN LUIS DE PALENQUE,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,200.0,0.0,0.0,0.0,2020,2
2020-02-12,TOLIMA,PIEDRAS,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,200.0,0.0,0.0,0.0,2020,2
2020-02-04,CHOCO,CERTEGUI,TEMPORAL,0,0,28,0,0.0,0.0,0.0,0.0,2020,2
2020-02-11,CASANARE,OROCUE,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4.0,0.0,0.0,0.0,2020,2
2020-02-11,TOLIMA,GUAMO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,2.0,0.0,0.0,0.0,2020,2
2020-02-12,CUNDINAMARCA,FUSAGASUGA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,16.0,0.0,0.0,0.0,2020,2
2020-02-10,SANTANDER,MOLAGAVITA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,10.0,0.0,0.0,0.0,2020,2
2020-02-09,CASANARE,YOPAL,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,200.0,0.0,0.0,0.0,2020,2
2020-02-11,CUNDINAMARCA,GUTIERREZ,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,50.0,0.0,0.0,0.0,2020,2
2020-02-11,BOYACA,GUAYATA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4.0,0.0,0.0,0.0,2020,2
2020-02-12,BOYACA,SABOYA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,7.0,0.0,0.0,0.0,2020,2
2020-02-12,BOYACA,OTANCHE,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5.0,0.0,0.0,0.0,2020,2
2020-02-12,"BOGOTA, D.C.","BOGOTA, D.C.",ACCIDENTE TRANSPORTE AEREO,4,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-11,CASANARE,YOPAL,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,50.0,0.0,0.0,0.0,2020,2
2020-02-11,CUNDINAMARCA,BOJACA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4.0,0.0,0.0,0.0,2020,2
2020-02-11,CUNDINAMARCA,BOJACA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,6.0,0.0,0.0,0.0,2020,2
2020-02-10,CUNDINAMARCA,TIBIRITA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-07,CUNDINAMARCA,TIBIRITA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,6.0,0.0,0.0,0.0,2020,2
2020-02-06,CUNDINAMARCA,TIBIRITA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5.0,0.0,0.0,0.0,2020,2
2020-02-12,CAUCA,PAEZ,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,25.0,0.0,0.0,0.0,2020,2
2020-02-12,TOLIMA,CASABIANCA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5.0,0.0,0.0,0.0,2020,2
2020-02-12,VALLE DEL CAUCA,OBANDO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-12,CUNDINAMARCA,PULI,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4.0,0.0,0.0,0.0,2020,2
2020-02-12,BOYACA,TUNJA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0,2020,2
2020-02-12,BOYACA,CHIVOR,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0,2020,2
2020-02-03,LA GUAJIRA,SAN JUAN DEL CESAR,SEQUIA,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-01-17,SANTANDER,ARATOCA,SEQUIA,0,0,0,0,0.0,110151633.33,0.0,18240000.0,2020,1
2020-02-11,SANTANDER,EL PLAYON,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5.0,0.0,0.0,0.0,2020,2
2020-02-12,CUNDINAMARCA,SOPO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-12,SANTANDER,PIEDECUESTA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5.0,0.0,0.0,0.0,2020,2
2020-02-12,SANTANDER,RIONEGRO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,5.0,0.0,0.0,0.0,2020,2
2020-02-12,SANTANDER,SAN JOSE DE MIRANDA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,1.0,0.0,0.0,0.0,2020,2
2020-02-12,ANTIOQUIA,JERICO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,3.0,0.0,0.0,0.0,2020,2
2020-02-12,VALLE DEL CAUCA,OBANDO,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4.0,0.0,0.0,0.0,2020,2
2020-02-11,ANTIOQUIA,HELICONIA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
2020-02-11,TOLIMA,VILLARRICA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,4.0,0.0,0.0,0.0,2020,2
2020-02-12,NORTE DE SANTANDER,PAMPLONITA,INCENDIO DE COBERTURA VEGETAL,0,0,0,0,0.0,0.0,0.0,0.0,2020,2
